url,name,desc,rating,,,
https://github.com/deatil/go-datebin,go-datebin,go-datebin - A simple datetime parse pkg.,4,,,
https://github.com/yaa110/go-persian-calendar,go-persian-calendar,go-persian-calendar - The implementation of the Persian (Solar Hijri) Calendar in Go (golang).,197,,,
https://github.com/xhit/go-str2duration,go-str2duration,go-str2duration - Convert string to duration. Support time.Duration returned string and more.,98,,,
https://github.com/nathan-osman/go-sunrise,go-sunrise,go-sunrise - Calculate the sunrise and sunset times for a given location.,136,,,
https://github.com/stoewer/go-week,go-week,go-week - An efficient package to work with ISO8601 week dates.,9,,,
https://github.com/bykof/gostradamus,gostradamus,gostradamus - A Go package for working with dates.,199,,,
https://github.com/relvacode/iso8601,iso8601,iso8601 - Efficiently parse ISO8601 date-times without regex.,138,,,
https://github.com/GuilhermeCaruso/kair,kair,kair - Date and Time - Golang Formatting Library.,24,,,
https://github.com/jinzhu/now,now,now - Now is a time toolkit for golang.,4.4k,,,
https://github.com/kirillDanshin/nulltime,NullTime,NullTime - Nullable time.Time.,14,,,
https://github.com/awoodbeck/strftime,strftime,strftime - C99-compatible strftime formatter.,12,,,
https://github.com/SaidinWoT/timespan,timespan,"timespan - For interacting with intervals of time, defined as a start time and a duration.",83,,,
https://github.com/leekchan/timeutil,timeutil,"timeutil - Useful extensions (Timedelta, Strftime, ...) to the golang's time package.",192,,,
https://github.com/osteele/tuesday,tuesday,tuesday - Ruby-compatible Strftime function.,12,,,
https://github.com/lesismal/arpc,arpc,"arpc - More effective network communication, support two-way-calling, notify, broadcast.",910,,,
https://github.com/z5labs/bedrock,bedrock,"bedrock - Provides a minimal, modular and composable foundation for quickly developing services and more use case specific frameworks in Go.",3,,,
https://github.com/capillariesio/capillaries,capillaries,capillaries - distributed batch data processing framework.,58,,,
https://github.com/svcavallar/celeriac.v1,celeriac,"celeriac - Library for adding support for interacting and monitoring Celery workers, tasks and events in Go.",72,,,
https://github.com/buraksezer/consistent,consistent,consistent - Consistent hashing with bounded loads.,670,,,
https://github.com/mbrostami/consistenthash,consistenthash,consistenthash - Consistent hashing with configurable replicas.,27,,,
https://github.com/anacrolix/dht,dht,dht - BitTorrent Kademlia DHT implementation.,302,,,
https://github.com/digota/digota,digota,digota - grpc ecommerce microservice.,507,,,
https://github.com/dotchain/dot/,dot,dot - distributed sync using operational transformation/OT.,85,,,
https://github.com/edwingeng/doublejump,doublejump,doublejump - A revamped Google's jump consistent hash.,101,,,
https://github.com/lni/dragonboat,dragonboat,dragonboat - A feature complete and high performance multi-group Raft library in Go.,5k,,,
https://github.com/dragonflyoss/Dragonfly2,Dragonfly,"Dragonfly - Provide efficient, stable and secure file distribution and image acceleration based on p2p technology to be the best practice and standard solution in cloud native architectures.",2.1k,,,
https://github.com/dgruber/drmaa,drmaa,drmaa - Job submission library for cluster schedulers based on the DRMAA standard.,48,,,
https://github.com/tylfin/dynatomic,dynatomic,dynatomic - A library for using DynamoDB as an atomic counter.,17,,,
https://github.com/emitter-io/emitter,emitter-io,"emitter-io - High performance, distributed, secure and low latency publish-subscribe platform built with MQTT, Websockets and love.",3.8k,,,
https://github.com/ktr0731/evans,evans,evans - Evans: more expressive universal gRPC client.,4.2k,,,
https://github.com/andy2046/failured,failured,failured - adaptive accrual failure detector for distributed systems.,12,,,
https://github.com/vectaport/flowgraph,flowgraph,flowgraph - flow-based programming package.,58,,,
https://github.com/chrislusf/gleam,gleam,"gleam - Fast and scalable distributed map/reduce system written in pure Go and Luajit, combining Go's high concurrency with Luajit's high performance, runs standalone or distributed.",3.4k,,,
https://github.com/chrislusf/glow,glow,"glow - Easy-to-Use scalable distributed big data processing, Map-Reduce, DAG execution, all in pure Go.",3.2k,,,
https://github.com/gmsec/micro,gmsec,gmsec - A Go distributed systems development framework.,25,,,
https://github.com/unionj-cloud/go-doudou,go-doudou,go-doudou - A gossip protocol and OpenAPI 3.0 spec based decentralized microservice framework. Built-in go-doudou cli focusing on low-code and rapid dev can power up your productivity.,1.4k,,,
https://github.com/InVisionApp/go-health,go-health,go-health - Library for enabling asynchronous dependency health checks in your service.,741,,,
https://github.com/dgryski/go-jump,go-jump,"go-jump - Port of Google's ""Jump"" Consistent Hash function.",381,,,
https://github.com/go-kit/kit,go-kit,"go-kit - Microservice toolkit with support for service discovery, load balancing, pluggable transports, request tracking, etc.",26.3k,,,
https://github.com/micro/go-micro,go-micro,go-micro - A distributed systems development framework.,21.6k,,,
https://github.com/sanketplus/go-mysql-lock,go-mysql-lock,go-mysql-lock - MySQL based distributed lock.,61,,,
https://github.com/pdupub/go-pdu,go-pdu,go-pdu - A decentralized identity-based social network.,46,,,
https://github.com/AppsFlyer/go-sundheit,go-sundheit,go-sundheit - A library built to provide support for defining async service health checks for golang services.,527,,,
https://github.com/tal-tech/go-zero,go-zero,go-zero - A web and rpc framework. It's born to ensure the stability of the busy sites with resilient design. Builtin goctl greatly improves the development productivity.,28.1k,,,
https://github.com/valyala/gorpc,gorpc,"gorpc - Simple, fast and scalable RPC library for high load.",692,,,
https://github.com/grpc/grpc-go,grpc-go,grpc-go - The Go language implementation of gRPC. HTTP/2 based RPC.,20.2k,,,
https://github.com/hprose/hprose-golang,hprose,"hprose - Very newbility RPC Library, support 25+ languages now.",1.3k,,,
https://github.com/osamingo/jsonrpc,jsonrpc,jsonrpc - The jsonrpc package helps implement of JSON-RPC 2.0.,189,,,
https://github.com/ybbus/jsonrpc,jsonrpc,jsonrpc - JSON-RPC 2.0 HTTP client implementation.,318,,,
https://github.com/cloudwego/kitex,Kitex,"Kitex - A high-performance and strong-extensibility Golang RPC framework that helps developers build microservices. If the performance and extensibility are the main concerns when you develop microservices, Kitex can be a good choice.",6.8k,,,
https://github.com/go-kratos/kratos,Kratos,Kratos - A modular-designed and easy-to-use microservices framework in Go.,22.7k,,,
https://github.com/liftbridge-io/liftbridge,liftbridge,"liftbridge - Lightweight, fault-tolerant message streams for NATS.",2.5k,,,
https://github.com/luraproject/lura,lura,lura - Ultra performant API Gateway framework with middlewares.,6.2k,,,
https://github.com/micro/micro,micro,micro - A distributed systems runtime for the cloud and beyond.,12.1k,,,
https://github.com/nats-io/gnatsd,NATS,"NATS - Lightweight, high performance messaging system for microservices, IoT, and cloud native systems.",15.1k,,,
https://github.com/italolelis/outboxer,outboxer,outboxer - Outboxer is a go library that implements the outbox pattern.,152,,,
https://github.com/hashicorp/raft,raft,"raft - Golang implementation of the Raft consensus protocol, by HashiCorp.",8k,,,
https://github.com/etcd-io/raft,raft,"raft - Go implementation of the Raft consensus protocol, by CoreOS.",571,,,
https://github.com/cenkalti/rain,rain,rain - BitTorrent client and library.,943,,,
https://github.com/bsm/redislock,redis-lock,redis-lock - Simplified distributed locking implementation using Redis.,1.4k,,,
https://github.com/uber/ringpop-go,ringpop-go,"ringpop-go - Scalable, fault-tolerant application-layer sharding for Go applications.",820,,,
https://github.com/smallnest/rpcx,rpcx,rpcx - Distributed pluggable RPC service framework like alibaba Dubbo.,8k,,,
https://github.com/jexia/semaphore,Semaphore,Semaphore - A straightforward (micro) service orchestrator.,92,,,
https://github.com/ursiform/sleuth,sleuth,sleuth - Library for master-less p2p auto-discovery and RPC between HTTP services (using ZeroMQ).,371,,,
https://github.com/zeromq/libzmq,ZeroMQ,sleuth - Library for master-less p2p auto-discovery and RPC between HTTP services (using ZeroMQ).,9.4k,,,
https://github.com/zhufuyi/sponge,sponge,"sponge - A distributed development framework that integrates automatic code generation, gin and grpc frameworks, base development frameworks.",1.1k,,,
https://github.com/tarmac-project/tarmac,Tarmac,"Tarmac - Framework for writing functions, microservices, or monoliths with WebAssembly",317,,,
https://github.com/temporalio/sdk-go,Temporal,Temporal - Durable execution system for making code fault-tolerant and simple.,477,,,
https://github.com/anacrolix/torrent,torrent,torrent - BitTorrent client package.,5.4k,,,
https://github.com/trpc-group/trpc-go,trpc-go,"trpc-go - The Go language implementation of tRPC, which is a pluggable, high-performance RPC framework.",739,,,
https://github.com/skibish/ddns,DDNS,DDNS - Personal DDNS client with Digital Ocean Networking DNS as backend.,247,,,
https://github.com/timothyye/godns,GoDNS,"GoDNS - A dynamic DNS client tool, supports DNSPod & HE.net, written in Go.",1.5k,,,
https://github.com/aymerick/douceur,douceur,douceur - CSS inliner for your HTML emails.,242,,,
https://github.com/jordan-wright/email,email,email - A robust and flexible email library for Go.,2.6k,,,
https://github.com/AfterShip/email-verifier,email-verifier,email-verifier - A Go library for email verification without sending any emails.,1.1k,,,
https://github.com/toorop/go-dkim,go-dkim,"go-dkim - DKIM library, to sign & verify email.",95,,,
https://github.com/dimuska139/go-email-normalizer,go-email-normalizer,go-email-normalizer - Golang library for providing a canonical representation of email address.,61,,,
https://github.com/go-email-validator/go-email-validator,go-email-validator,"go-email-validator - Modular email validator for syntax, disposable, smtp, etc... checking.",51,,,
https://github.com/emersion/go-imap,go-imap,go-imap - IMAP library for clients and servers.,2k,,,
https://github.com/wneessen/go-mail,go-mail,go-mail - A simple Go library for sending mails in Go.,497,,,
https://github.com/emersion/go-message,go-message,go-message - Streaming library for the Internet Message Format and mail messages.,366,,,
https://github.com/vanng822/go-premailer,go-premailer,go-premailer - Inline styling for HTML mail in Go.,136,,,
https://github.com/xhit/go-simple-mail,go-simple-mail,go-simple-mail - Very simple package to send emails with SMTP Keep Alive and two timeouts: Connect and Send.,621,,,
https://github.com/hectane/hectane,Hectane,Hectane - Lightweight SMTP client providing an HTTP API.,223,,,
https://github.com/matcornic/hermes,hermes,"hermes - Golang package that generates clean, responsive HTML e-mails.",2.8k,,,
https://github.com/foxcpp/maddy,Maddy,"Maddy - All-in-one (SMTP, IMAP, DKIM, DMARC, MTA-STS, DANE) email server",4.8k,,,
https://github.com/mailchain/mailchain,mailchain,mailchain - Send encrypted emails to blockchain addresses written in Go.,141,,,
https://github.com/mailgun/mailgun-go,mailgun-go,mailgun-go - Go library for sending mail with the Mailgun API.,686,,,
https://github.com/mailhog/MailHog,MailHog,MailHog - Email and SMTP testing with web and API interface.,13.6k,,,
https://github.com/axllent/mailpit,Mailpit,Mailpit - Email and SMTP testing tool for developers.,4.9k,,,
https://github.com/valord577/mailx,mailx,mailx - Mailx is a library that makes it easier to send email via SMTP. It is an enhancement of the golang standard library net/smtp.,16,,,
https://github.com/sendgrid/sendgrid-go,SendGrid,SendGrid - SendGrid's Go library for sending email.,964,,,
https://github.com/mailhog/smtp,smtp,smtp - SMTP server protocol state machine.,74,,,
https://github.com/mocktools/go-smtp-mock,smtpmock,smtpmock - Lightweight configurable multithreaded fake SMTP server. Mimic any SMTP behaviour for your test environment.,121,,,
https://github.com/truemail-rb/truemail-go,truemail-go,"truemail-go - Configurable Golang email validator/verifier. Verify email via Regex, DNS, SMTP and even more.",92,,,
https://github.com/mattn/anko,anko,anko - Scriptable interpreter written in Go.,1.4k,,,
https://github.com/alexeyco/binder,binder,"binder - Go to Lua binding library, based on gopher-lua.",75,,,
https://github.com/yuin/gopher-lua,gopher-lua,"binder - Go to Lua binding library, based on gopher-lua.",6.1k,,,
https://github.com/google/cel-go,cel-go,"cel-go - Fast, portable, non-Turing complete expression evaluation with gradual typing.",2.1k,,,
https://github.com/krotik/ecal,ecal,ecal - A simple embeddable scripting language which supports concurrent event processing.,40,,,
https://github.com/antonmedv/expr,expr,"expr - Expression evaluation engine for Go: fast, non-Turing complete, dynamic typing, static typing.",5.8k,,,
https://github.com/gentee/gentee,gentee,gentee - Embeddable scripting programming language.,133,,,
https://github.com/jcla1/gisp,gisp,gisp - Simple LISP in Go.,511,,,
https://github.com/olebedev/go-duktape,go-duktape,go-duktape - Duktape JavaScript engine bindings for Go.,777,,,
https://github.com/Shopify/go-lua,go-lua,go-lua - Port of the Lua 5.2 VM to pure Go.,3k,,,
https://github.com/deuill/go-php,go-php,go-php - PHP bindings for Go.,924,,,
https://github.com/sbinet/go-python,go-python,go-python - naive go bindings to the CPython C-API.,1.5k,,,
https://github.com/dop251/goja,goja,goja - ECMAScript 5.1(+) implementation in Go.,5.1k,,,
https://github.com/aarzilli/golua,golua,golua - Go bindings for Lua C API.,637,,,
https://github.com/yuin/gopher-lua,gopher-lua,gopher-lua - Lua 5.1 VM and compiler written in Go.,6.1k,,,
https://github.com/PaesslerAG/gval,gval,gval - A highly customizable expression language written in Go.,708,,,
https://github.com/metacall/core,metacall,"metacall - Cross-platform Polyglot Runtime which supports NodeJS, JavaScript, TypeScript, Python, Ruby, C#, WebAssembly, Java, Cobol and more.",1.5k,,,
https://github.com/db47h/ngaro,ngaro,ngaro - Embeddable Ngaro VM implementation enabling scripting in Retro.,27,,,
https://github.com/ichiban/prolog,prolog,prolog - Embeddable Prolog.,550,,,
https://github.com/ian-kent/purl,purl,purl - Perl 5.18.2 embedded in Go.,41,,,
https://github.com/google/starlark-go,starlark-go,starlark-go - Go implementation of Starlark: Python-like language with deterministic evaluation and hermetic execution.,2.3k,,,
https://github.com/1set/starlet,starlet,"starlet - Go wrapper for starlark-go that simplifies script execution, offers data conversion, and useful Starlark libraries and extensions.",13,,,
https://github.com/google/starlark-go,starlark-go,"starlet - Go wrapper for starlark-go that simplifies script execution, offers data conversion, and useful Starlark libraries and extensions.",2.3k,,,
https://github.com/d5/tengo,tengo,tengo - Bytecode compiled script language for Go.,3.5k,,,
https://github.com/wa-lang/wa,Wa/凹语言,Wa/凹语言 - The Wa Programming Language embedded in Go.,761,,,
https://github.com/emperror/emperror,emperror,emperror - Error handling tools and best practices for Go libraries and applications.,331,,,
https://github.com/rotisserie/eris,eris,"eris - A better way to handle, trace, and log errors in Go. Compatible with the standard error library and github.com/pkg/errors.",1.5k,,,
https://github.com/snwfdhmp/errlog,errlog,errlog - Hackable package that determines responsible source code for an error (and some other fast-debugging features). Pluggable to any logger in-place.,457,,,
https://github.com/emperror/errors,errors,errors - Drop-in replacement for the standard library errors package and github.com/pkg/errors. Provides various error handling primitives.,191,,,
https://github.com/neuronlabs/errors,errors,errors - Simple golang error handling with classification primitives.,6,,,
https://github.com/PumpkinSeed/errors,errors,errors - The most simple error wrapper with awesome performance and minimal memory overhead.,7,,,
https://github.com/bnkamalesh/errors,errors,"errors - Drop-in replacement for builtin Go errors. This is a minimal error handling package with custom error types, user friendly messages, Unwrap & Is. With very easy to use and straightforward helper functions.",61,,,
https://github.com/cockroachdb/errors,errors,errors - Go error library with error portability over the network.,2k,,,
https://github.com/joomcode/errorx,errorx,"errorx - A feature rich error package with stack traces, composition of errors and more.",1.1k,,,
https://github.com/rbrahul/exception,exception,exception - A simple utility package for exception handling with try-catch in Golang.,28,,,
https://github.com/SonicRoshan/falcon,Falcon,Falcon - A Simple Yet Highly Powerful Package For Error Handling.,10,,,
https://github.com/Southclaws/fault,Fault,Fault - An ergonomic mechanism for wrapping errors in order to facilitate structured metadata and context for error values.,151,,,
https://github.com/hashicorp/go-multierror,go-multierror,go-multierror - Go (golang) package for representing a list of errors as a single error.,2.2k,,,
https://github.com/samber/oops,oops,"oops - Error handling with context, stack trace and source fragments.",226,,,
https://github.com/ztrue/tracerr,tracerr,tracerr - Golang errors with stack trace and source fragments.,932,,,
https://github.com/spf13/afero,afero,afero - FileSystem Abstraction System for Go.,5.8k,,,
https://github.com/viant/afs,afs,"afs - Abstract File Storage (mem, scp, zip, tar, cloud: s3, gs) for Go.",297,,,
https://github.com/xis/baraka,baraka,baraka - A library to process http file uploads easily.,53,,,
https://github.com/bigfile/bigfile,bigfile,"bigfile - A file transfer system, support to manage files with http api, rpc call and ftp client.",250,,,
https://github.com/codingsince1985/checksum,checksum,"checksum - Compute message digest, like MD5, SHA256, SHA1, CRC or BLAKE2s, for large files.",101,,,
https://github.com/otiai10/copy,copy,copy - Copy directory recursively.,695,,,
https://github.com/homedepot/flop,flop,flop - File operations library which aims to mirror feature parity with GNU cp.,33,,,
https://github.com/dundee/gdu,gdu,gdu - Disk usage analyzer with console interface.,3.4k,,,
https://github.com/artonge/go-csv-tag,go-csv-tag,go-csv-tag - Load csv file using tag.,118,,,
https://github.com/hugocarreira/go-decent-copy,go-decent-copy,go-decent-copy - Copy files for humans.,22,,,
https://github.com/barasher/go-exiftool,go-exiftool,"go-exiftool - Go bindings for ExifTool, the well-known library used to extract as much metadata as possible (EXIF, IPTC, ...) from files (pictures, PDF, office, ...).",233,,,
https://github.com/artonge/go-gtfs,go-gtfs,go-gtfs - Load gtfs files in go.,41,,,
https://github.com/no-src/gofs,gofs,gofs - A cross-platform real-time file synchronization tool out of the box.,439,,,
https://github.com/1set/gut,gut/yos,"gut/yos - Simple and reliable package for file operations like copy/move/diff/list on files, directories and symbolic links.",27,,,
https://github.com/dastoori/higgs,higgs,higgs - A tiny cross-platform Go library to hide/unhide files and directories.,22,,,
https://github.com/kdomanski/iso9660,iso9660,iso9660 - A package for reading and creating ISO9660 disk images,253,,,
https://github.com/rjeczalik/notify,notify,"notify - File system event notification library with simple API, similar to os/signal.",890,,,
https://github.com/qmuntal/opc,opc,opc - Load Open Packaging Conventions (OPC) files for Go.,75,,,
https://github.com/parsyl/parquet,parquet,parquet - Read and write parquet files.,101,,,
https://github.com/jonchun/pathtype,pathtype,pathtype - Treat paths as their own type instead of using strings.,13,,,
https://github.com/pdfcpu/pdfcpu,pdfcpu,pdfcpu - PDF processor.,6.5k,,,
https://github.com/dixonwille/skywalker,skywalker,skywalker - Package to allow one to concurrently go through a filesystem with ease.,97,,,
https://github.com/1set/todotxt,todotxt,"todotxt - Go library for Gina Trapani's todo.txt files, supports parsing and manipulating of task lists in the todo.txt format.",21,,,
https://github.com/todotxt/todo.txt,todo.txt format,"todotxt - Go library for Gina Trapani's todo.txt files, supports parsing and manipulating of task lists in the todo.txt format.",2.3k,,,
https://github.com/C2FO/vfs,vfs,"vfs - A pluggable, extensible, and opinionated set of filesystem functionality for Go across a number of filesystem types such as os, S3, and GCS.",285,,,
https://github.com/leekchan/accounting,accounting,accounting - money and currency formatting for golang.,870,,,
https://github.com/moov-io/ach,ach,"ach - A reader, writer, and validator for Automated Clearing House (ACH) files.",445,,,
https://github.com/c9s/bbgo,bbgo,"bbgo - A crypto trading bot framework written in Go. Including common crypto exchange API, standard indicators, back-testing and many built-in strategies.",1.2k,,,
https://github.com/bojanz/currency,currency,"currency - Handles currency amounts, provides currency information and formatting.",499,,,
https://github.com/bnkamalesh/currency,currency,currency - High performant & accurate currency computation package.,59,,,
https://github.com/shopspring/decimal,decimal,decimal - Arbitrary-precision fixed-point decimal numbers.,6.1k,,,
https://github.com/govalues/decimal,decimal,decimal - Immutable decimal numbers with panic-free arithmetic.,39,,,
https://github.com/nikolaydubina/fpdecimal,fpdecimal,fpdecimal - Fast and precise serialization and arithmetic for small fixed-point decimals,29,,,
https://github.com/nikolaydubina/fpmoney,fpmoney,fpmoney - Fast and simple ISO4217 fixed-point decimal money.,24,,,
https://github.com/alpeb/go-finance,go-finance,"go-finance - Library of financial functions for time value of money (annuities), cash flow, interest rate conversions, bonds and depreciation calculations.",166,,,
https://github.com/pieterclaerhout/go-finance,go-finance,"go-finance - Module to fetch exchange rates, check VAT numbers via VIES and check IBAN bank account numbers.",27,,,
https://github.com/m1/go-finnhub,go-finnhub,"go-finnhub - Client for stock market, forex and crypto data from finnhub.io. Access real-time financial market data from 60+ stock exchanges, 10 forex brokers, and 15+ crypto exchanges.",90,,,
https://github.com/rhymond/go-money,go-money,go-money - Implementation of Fowler's Money pattern.,1.5k,,,
https://github.com/matm/go-nowpayments,go-nowpayments,go-nowpayments - Library for the crypto NOWPayments API.,3,,,
https://github.com/govalues/money,money,money - Immutable monetary amounts and exchange rates with panic-free arithmetic.,16,,,
https://github.com/aclindsa/ofxgo,ofxgo,ofxgo - Query OFX servers and/or parse the responses (with example command-line client).,134,,,
https://github.com/i25959341/orderbook,orderbook,orderbook - Matching Engine for Limit Order Book in Golang.,411,,,
https://github.com/jovandeginste/payme,payme,payme - QR code generator (ASCII & PNG) for SEPA payments.,83,,,
https://github.com/BoltApp/sleet,sleet,sleet - One unified interface for multiple Payment Service Providers (PsP) to process online payment.,139,,,
https://github.com/sdcoffey/techan,techan,techan - Technical analysis library with advanced market analysis and trading strategies.,809,,,
https://github.com/achannarasappa/ticker,ticker,ticker - Terminal stock watcher and stock position tracker.,4.9k,,,
https://github.com/claygod/transaction,transaction,"transaction - Embedded transactional database of accounts, running in multithreaded mode.",129,,,
https://github.com/dannyvankooten/vat,vat,vat - VAT number validation & EU VAT rates.,109,,,
https://github.com/robfig/bind,bind,bind - Bind form data to any Go values.,30,,,
https://github.com/mholt/binding,binding,binding - Binds form and JSON data from net/http Request to struct.,796,,,
https://github.com/cinar/checker,checker,checker - Checker helps validating user input through rules defined in struct tags or directly through functions.,8,,,
https://github.com/leebenson/conform,conform,"conform - Keeps user input in check. Trims, sanitizes & scrubs data based on struct tags.",316,,,
https://github.com/go-playground/form,form,form - Decodes url.Values into Go value(s) and Encodes Go value(s) into url.Values. Dual Array and Full map support.,719,,,
https://github.com/monoculum/formam,formam,formam - decode form's values into a struct.,187,,,
https://github.com/albrow/forms,forms,forms - Framework-agnostic library for parsing and validating form/JSON data which supports multipart forms and files.,137,,,
https://github.com/bdjimmy/gbind,gbind,gbind - Bind data to any Go value. Can use built-in and custom expression binding capabilities, supports data validation,8,,
https://github.com/gorilla/csrf,gorilla/csrf,gorilla/csrf - CSRF protection for Go web applications & services.,1k,,,
https://github.com/ggicci/httpin,httpin,"httpin - Decode an HTTP request into a custom struct, including querystring, forms, HTTP headers, etc.",288,,,
https://github.com/justinas/nosurf,nosurf,nosurf - CSRF protection middleware for Go.,1.5k,,,
https://github.com/sonh/qs,qs,qs - Go module for encoding structs into URL query parameters.,74,,,
https://github.com/tomwright/queryparam,queryparam,queryparam - Decode url.Values into usable struct values of standard or custom types.,19,,,
https://github.com/repeale/fp-go,fp-go,fp-go - Collection of Functional Programming helpers powered by Golang 1.18+ generics.,290,,,
https://github.com/TeaEntityLab/fpGo,fpGo,"fpGo - Monad, Functional Programming features for Golang.",345,,,
https://github.com/seborama/fuego,fuego,fuego - Functional Experiment in Go.,141,,,
https://github.com/BooleanCat/go-functional,go-functional,go-functional - Functional programming in Go using generics,331,,,
https://github.com/tobyhede/go-underscore,go-underscore,go-underscore - Useful collection of helpfully functional Go collection utilities.,1.3k,,,
https://github.com/rbrahul/gofp,gofp,gofp - A lodash like powerful utility library for Golang.,145,,,
https://github.com/samber/mo,mo,"mo - Monads and popular FP abstractions, based on Go 1.18+ Generics (Option, Result, Either...).",2.4k,,,
https://github.com/rjNemo/underscore,underscore,underscore - Functional programming helpers for Go 1.18 and beyond.,107,,,
https://github.com/phelmkamp/valor,valor,valor - Generic option and result types that optionally contain a value.,16,,,
https://github.com/azul3d/engine,Azul3D,Azul3D - 3D game engine written in Go.,605,,,
https://github.com/hajimehoshi/ebiten,Ebitengine,Ebitengine - dead simple 2D game engine in Go.,10.2k,,,
https://github.com/EngoEngine/engo,engo,engo - Engo is an open-source 2D game engine written in Go. It follows the Entity-Component-System paradigm.,1.7k,,,
https://github.com/s0rg/fantasyname,fantasyname,fantasyname - Fantasy names generator.,32,,,
https://github.com/g3n/engine,g3n,g3n - Go 3D Game Engine.,2.7k,,,
https://github.com/beefsack/go-astar,go-astar,go-astar - Go implementation of the A* path finding algorithm.,587,,,
https://github.com/veandco/go-sdl2,go-sdl2,go-sdl2 - Go bindings for the Simple DirectMedia Layer.,2.2k,,,
https://github.com/ungerik/go3d,go3d,go3d - Performance oriented 2D/3D math package for Go.,299,,,
https://github.com/xtaci/gonet,gonet,gonet - Game server skeleton implemented with golang.,1.2k,,,
https://github.com/xiaonanln/goworld,goworld,"goworld - Scalable game server engine, featuring space-entity framework and hot-swapping.",2.5k,,,
https://github.com/harfang3d/harfang3d,Harfang3D,"Harfang3D - 3D engine for the Go language, works on Windows and Linux (Harfang on Go.dev).",529,,,
https://github.com/harfang3d/harfang-go,Harfang on Go.dev,"Harfang3D - 3D engine for the Go language, works on Windows and Linux (Harfang on Go.dev).",37,,,
https://github.com/name5566/leaf,Leaf,Leaf - Lightweight game server framework.,5.2k,,,
https://github.com/lonng/nano,nano,"nano - Lightweight, facility, high performance golang based game server framework.",2.7k,,,
https://github.com/oakmound/oak,Oak,Oak - Pure Go game engine.,1.5k,,,
https://github.com/topfreegames/pitaya,Pitaya,"Pitaya - Scalable game server framework with clustering support and client libraries for iOS, Android, Unity and others through the C SDK.",2.2k,,,
https://github.com/faiface/pixel,Pixel,Pixel - Hand-crafted 2D game library in Go.,4.4k,,,
https://github.com/gonutz/prototype,prototype,prototype - Cross-platform (Windows/Linux/Mac) library for creating desktop games using a minimal API.,87,,,
https://github.com/gen2brain/raylib-go,raylib-go,"raylib-go - Go bindings for raylib, a simple and easy-to-use library to learn videogames programming.",1.4k,,,
https://github.com/JoelOtter/termloop,termloop,"termloop - Terminal-based game engine for Go, built on top of Termbox.",1.4k,,,
https://github.com/kelindar/tile,tile,"tile - Data-oriented and cache-friendly 2D Grid library (TileMap), includes pathfinding, observers and import/export.",141,,,
https://github.com/reedom/convergen,convergen,convergen - Feature rich type-to-type copy code generator.,31,,,
https://github.com/switchupcb/copygen,copygen,copygen - Generate type-to-type and type-based code without reflection.,337,,,
https://github.com/senselogic/GENERIS,generis,"generis - Code generation tool providing generics, free-form macros, conditional compilation and HTML templating.",43,,,
https://github.com/abice/go-enum,go-enum,go-enum - Code generation for enums from code comments.,680,,,
https://github.com/ahmetalpbalkan/go-linq,go-linq,go-linq - .NET LINQ-like query methods for Go.,3.5k,,,
https://github.com/awalterschulze/goderive,goderive,goderive - Derives functions from input types.,1.2k,,,
https://github.com/wzshiming/gotype,gotype,"gotype - Golang source code parsing, usage like reflect package.",60,,,
https://github.com/jmattheis/goverter,goverter,goverter - Generate converters by defining an interface.,459,,,
https://github.com/hexdigest/gowrap,GoWrap,GoWrap - Generate decorators for Go interfaces using simple templates.,992,,,
https://github.com/rjeczalik/interfaces,interfaces,interfaces - Command line tool for generating interface definitions.,420,,,
https://github.com/dave/jennifer,jennifer,jennifer - Generate arbitrary Go code without templates.,3.2k,,,
https://github.com/deepmap/oapi-codegen,oapi-codegen,oapi-codegen - This package contains a set of utilities for generating Go boilerplate code for services based on OpenAPI 3.0 API definitions.,5.6k,,,
https://github.com/xiaoxin01/typeregistry,typeregistry,typeregistry - A library to create type dynamically.,23,,,
https://github.com/spatial-go/geoos,geoos,geoos - A library provides spatial data and geometric algorithms.,606,,,
https://github.com/hishamkaram/geoserver,geoserver,geoserver - geoserver Is a Go Package For Manipulating a GeoServer Instance via the GeoServer REST API.,86,,,
https://github.com/hishamkaram/gismanager,gismanager,gismanager - Publish Your GIS Data(Vector Data) to PostGIS and Geoserver.,53,,,
https://github.com/airbusgeo/godal,godal,godal - Go wrapper for GDAL.,122,,,
https://github.com/uber/h3-go,H3,"H3 - Go bindings for H3, a hierarchical hexagonal geospatial indexing system.",285,,,
https://github.com/mmadfox/go-geojson2h3,H3 GeoJSON,H3 GeoJSON - Conversion utilities between H3 indexes and GeoJSON.,3,,,
https://github.com/mmadfox/go-h3geo-dist,H3GeoDist,H3GeoDist - Distribution of Uber H3geo cells by virtual nodes.,2,,,
https://github.com/consbio/mbtileserver,mbtileserver,mbtileserver - A simple Go-based server for map tiles stored in mbtiles format.,617,,,
https://github.com/paulmach/osm,osm,"osm - Library for reading, writing and working with OpenStreetMap data and APIs.",349,,,
https://github.com/maguro/pbf,pbf,pbf - OpenStreetMap PBF golang encoder/decoder.,48,,,
https://github.com/pantrif/s2-geojson,S2 geojson,S2 geojson - Convert geojson to s2 cells & demonstrating some S2 geometry features on map.,27,,,
https://github.com/golang/geo,S2 geometry,S2 geometry - S2 geometry library in Go.,1.6k,,,
